,user_names,text
3658,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3659,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3660,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3661,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3662,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3663,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3664,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3665,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3666,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3667,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3668,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3669,femscriptintros,"JANE, a 19 year old Bunny girl - honey-blonde farmland beauty queen."
3670,femscriptintros,"JANE, 30s, attractive, intelligent, stands in the kitchen and turns to their housekeeper."
3671,femscriptintros,RT @indiewire: How should you NOT introduce a female character in a script? Check out @femscriptintros: https://t.co/E5mXeV1qvc https://t.c…
3672,femscriptintros,The woman with strawberry blonde hair. Her eyes are chocolate brown. Her ruby red lips break into a grin. This is JANE (23).
3673,femscriptintros,"JANE pours her gorgeous figure into a tight dress, slips into her stiletto-heeled fuck-me shoes, and checks herself in the dresser mirror."
3674,femscriptintros,"Though drop-dead beautiful, JANE (40) has the appearance of someone whose confidence has been shaken. She is a raw, sexual force, impeded."
3675,femscriptintros,"She turns and we see her face for the first time. This is the very beautiful, very troubled JANE."
3676,femscriptintros,"JANE (late 20s) sits hunched over a microscope. She’s attractive, but too much of a professional to care about her appearance."
3677,femscriptintros,"His wife JANE is making dinner and watching CNN on a small TV. She was model pretty once, but living an actual life has taken its toll."
3678,femscriptintros,"JANE, late 20s, whip smart, elegant, and ambitious."
3679,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3680,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3681,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3682,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3683,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3684,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3685,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3686,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3687,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3688,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3689,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3690,femscriptintros,"JANE, a 19 year old Bunny girl - honey-blonde farmland beauty queen."
3691,femscriptintros,"JANE, 30s, attractive, intelligent, stands in the kitchen and turns to their housekeeper."
3692,femscriptintros,RT @indiewire: How should you NOT introduce a female character in a script? Check out @femscriptintros: https://t.co/E5mXeV1qvc https://t.c…
3693,femscriptintros,The woman with strawberry blonde hair. Her eyes are chocolate brown. Her ruby red lips break into a grin. This is JANE (23).
3694,femscriptintros,"JANE pours her gorgeous figure into a tight dress, slips into her stiletto-heeled fuck-me shoes, and checks herself in the dresser mirror."
3695,femscriptintros,"Though drop-dead beautiful, JANE (40) has the appearance of someone whose confidence has been shaken. She is a raw, sexual force, impeded."
3696,femscriptintros,"She turns and we see her face for the first time. This is the very beautiful, very troubled JANE."
3697,femscriptintros,"JANE (late 20s) sits hunched over a microscope. She’s attractive, but too much of a professional to care about her appearance."
3698,femscriptintros,"His wife JANE is making dinner and watching CNN on a small TV. She was model pretty once, but living an actual life has taken its toll."
3699,femscriptintros,"JANE, late 20s, whip smart, elegant, and ambitious."
3700,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3701,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3702,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3703,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3704,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3705,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3706,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3707,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3708,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3709,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3710,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3711,femscriptintros,"JANE, a 19 year old Bunny girl - honey-blonde farmland beauty queen."
3712,femscriptintros,"JANE, 30s, attractive, intelligent, stands in the kitchen and turns to their housekeeper."
3713,femscriptintros,RT @indiewire: How should you NOT introduce a female character in a script? Check out @femscriptintros: https://t.co/E5mXeV1qvc https://t.c…
3714,femscriptintros,The woman with strawberry blonde hair. Her eyes are chocolate brown. Her ruby red lips break into a grin. This is JANE (23).
3715,femscriptintros,"JANE pours her gorgeous figure into a tight dress, slips into her stiletto-heeled fuck-me shoes, and checks herself in the dresser mirror."
3716,femscriptintros,"Though drop-dead beautiful, JANE (40) has the appearance of someone whose confidence has been shaken. She is a raw, sexual force, impeded."
3717,femscriptintros,"She turns and we see her face for the first time. This is the very beautiful, very troubled JANE."
3718,femscriptintros,"JANE (late 20s) sits hunched over a microscope. She’s attractive, but too much of a professional to care about her appearance."
3719,femscriptintros,"His wife JANE is making dinner and watching CNN on a small TV. She was model pretty once, but living an actual life has taken its toll."
3720,femscriptintros,"JANE, late 20s, whip smart, elegant, and ambitious."
3721,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3722,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3723,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3724,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3725,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3726,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3727,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3728,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3729,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3730,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3731,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3732,femscriptintros,"JANE, a 19 year old Bunny girl - honey-blonde farmland beauty queen."
3733,femscriptintros,"JANE, 30s, attractive, intelligent, stands in the kitchen and turns to their housekeeper."
3734,femscriptintros,RT @indiewire: How should you NOT introduce a female character in a script? Check out @femscriptintros: https://t.co/E5mXeV1qvc https://t.c…
3735,femscriptintros,The woman with strawberry blonde hair. Her eyes are chocolate brown. Her ruby red lips break into a grin. This is JANE (23).
3736,femscriptintros,"JANE pours her gorgeous figure into a tight dress, slips into her stiletto-heeled fuck-me shoes, and checks herself in the dresser mirror."
3737,femscriptintros,"Though drop-dead beautiful, JANE (40) has the appearance of someone whose confidence has been shaken. She is a raw, sexual force, impeded."
3738,femscriptintros,"She turns and we see her face for the first time. This is the very beautiful, very troubled JANE."
3739,femscriptintros,"JANE (late 20s) sits hunched over a microscope. She’s attractive, but too much of a professional to care about her appearance."
3740,femscriptintros,"His wife JANE is making dinner and watching CNN on a small TV. She was model pretty once, but living an actual life has taken its toll."
3741,femscriptintros,"JANE, late 20s, whip smart, elegant, and ambitious."
3742,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3743,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3744,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3745,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3746,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3747,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3748,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3749,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3750,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3751,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3752,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3753,femscriptintros,"JANE, a 19 year old Bunny girl - honey-blonde farmland beauty queen."
3754,femscriptintros,"JANE, 30s, attractive, intelligent, stands in the kitchen and turns to their housekeeper."
3755,femscriptintros,RT @indiewire: How should you NOT introduce a female character in a script? Check out @femscriptintros: https://t.co/E5mXeV1qvc https://t.c…
3756,femscriptintros,The woman with strawberry blonde hair. Her eyes are chocolate brown. Her ruby red lips break into a grin. This is JANE (23).
3757,femscriptintros,"JANE pours her gorgeous figure into a tight dress, slips into her stiletto-heeled fuck-me shoes, and checks herself in the dresser mirror."
3758,femscriptintros,"Though drop-dead beautiful, JANE (40) has the appearance of someone whose confidence has been shaken. She is a raw, sexual force, impeded."
3759,femscriptintros,"She turns and we see her face for the first time. This is the very beautiful, very troubled JANE."
3760,femscriptintros,"JANE (late 20s) sits hunched over a microscope. She’s attractive, but too much of a professional to care about her appearance."
3761,femscriptintros,"His wife JANE is making dinner and watching CNN on a small TV. She was model pretty once, but living an actual life has taken its toll."
3762,femscriptintros,"JANE, late 20s, whip smart, elegant, and ambitious."
3763,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3764,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3765,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3766,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3767,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3768,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3769,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3770,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3771,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3772,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3773,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3774,femscriptintros,"JANE, a 19 year old Bunny girl - honey-blonde farmland beauty queen."
3775,femscriptintros,"JANE, 30s, attractive, intelligent, stands in the kitchen and turns to their housekeeper."
3776,femscriptintros,RT @indiewire: How should you NOT introduce a female character in a script? Check out @femscriptintros: https://t.co/E5mXeV1qvc https://t.c…
3777,femscriptintros,The woman with strawberry blonde hair. Her eyes are chocolate brown. Her ruby red lips break into a grin. This is JANE (23).
3778,femscriptintros,"JANE pours her gorgeous figure into a tight dress, slips into her stiletto-heeled fuck-me shoes, and checks herself in the dresser mirror."
3779,femscriptintros,"Though drop-dead beautiful, JANE (40) has the appearance of someone whose confidence has been shaken. She is a raw, sexual force, impeded."
3780,femscriptintros,"She turns and we see her face for the first time. This is the very beautiful, very troubled JANE."
3781,femscriptintros,"JANE (late 20s) sits hunched over a microscope. She’s attractive, but too much of a professional to care about her appearance."
3782,femscriptintros,"His wife JANE is making dinner and watching CNN on a small TV. She was model pretty once, but living an actual life has taken its toll."
3783,femscriptintros,"JANE, late 20s, whip smart, elegant, and ambitious."
3784,femscriptintros,"This is JANE. She’s lithe, leggy, spirited, outgoing, not afraid to speak her mind, with a sense of humor as dry as the Sonoran Desert."
3785,femscriptintros,Behind a steamy shower door is the indistinguishable but sexy silhouette of JANE showering.
3786,femscriptintros,"JANE is in her mid-30s and attractive, even now with dark semi-circles underlining her closed eyes."
3787,femscriptintros,"A YOUNG MEXICAN WOMAN sitting on a BUS STOP BENCH. Her name is JANE. She yawns, stretching her pretty face as she struggles to wake up."
3788,femscriptintros,@NotASassyKitten couldn't make them up if i tried.
3789,femscriptintros,"@DJBFilmz @franklinleonard Hi guys - I plan on posting them all, but you will notice quite a few are... well, similarly problematic."
3790,femscriptintros,All heads turn to find JANE (28) in the doorway: stunning and trying her best to hide it.
3791,femscriptintros,"A gorgeous woman, JANE, 23, is a little tipsy, dancing naked on her big bed, as adorable as she is sexy. *BONUS PTS FOR BEING THE 1ST LINE"
3792,femscriptintros,"JANE stands next to it (30's) dressed in a paramedic's uniform - blonde, fit, smokin' hot."
3793,femscriptintros,"Like draping the Venus De Milo in a burlap dress, Jane’s sensational natural beauty fights through her plain blue Ann Taylor outfit."
3794,femscriptintros,"JANE, 28, athletic but sexy. A natural beauty. Most days she wears jeans, and she makes them look good."
3795,chrisnodima,@5gPole Where did you see it
3796,chrisnodima,@InvalidFranklin @NCRanarchist I only know her from the Lego Movie
3797,chrisnodima,@NCRanarchist It's like a child abuse thing
3798,chrisnodima,"@PunishedKingM Well, fake internet friends"
3799,chrisnodima,"Ok, so wtf is this Tiffany haddish video?"
3800,chrisnodima,@PunishedKingM I respond to dumb people with jokes for my smart friends
3801,chrisnodima,@NCRanarchist Wait you can wash jeans
3802,chrisnodima,RT @iamyesyouareno: https://t.co/CXN6CRmK5P
3803,chrisnodima,@zeynepmyenisey I feel like I would have to burn sage every day
3804,chrisnodima,You spend your time thinking of ways to promote liberty through political action. I spend my time thinking of ways to call people Redacted without getting banned. We are not the same.
3805,chrisnodima,@zeynepmyenisey I could not even be around this dudes energy
3806,chrisnodima,@BillFOXLA @California_ISO I wonder if my Bitcoin mining operation is a problem. It gets so hot I have to jack the AC way up
3807,chrisnodima,@DashDobrofsky Welcome to 2014
3808,chrisnodima,RT @topogeny: what if i found a way to go back in time and give René Descartes a little smack upside the head
3809,chrisnodima,@topogeny Need to give him one upside the mind too
3810,chrisnodima,Never gets old https://t.co/9zOWjz3sTv
3811,chrisnodima,@lynnsylouise @neurobound @codycr6 @JFEI_O @ImNotHimLolll I was just letting you know I don't do it anymore.
3812,chrisnodima,@soupcanarchist Based https://t.co/lLB2vJTOUw
3813,chrisnodima,@soupcanarchist Calm down
3814,chrisnodima,@AndyKindler Luckily you've spent your whole comedy career avoiding success so you'll never sell out!
3815,chrisnodima,@ZaidJilani @kathygriffin She'll be there soon
3816,chrisnodima,@UltimoLegend OMG buy a fucking dehydrator
3817,chrisnodima,"@YKatsnelsonLaw Yeah, but he also lived long ago"
3818,chrisnodima,@CyanideAid @Mylambandmartyr @AmeriKen_Psycho Zeus just knew her heart
3819,chrisnodima,@KetoBeejay @LarkinWilder I love gluten free beef
3820,chrisnodima,Load bearing ribbon https://t.co/GhDKTTuX1z
3821,chrisnodima,Electric powered tanker filled with diesel with a generator attached to the charging plug.
3822,chrisnodima,@CAgovernor I live in LA and I'm mining bitcoin on 17 rigs right now so I gotta keep my AC on frosty
3823,chrisnodima,RT @istacksilver: These are my people. I've spent so many hours in discussions just like this lol
3824,chrisnodima,"RT @2B7C89526: If you're in California, blast your AC to the max, take down the grid, make them pay."
3825,chrisnodima,@kathygriffin What kind of rifle do you have for the coming collapse or is it just like a Chihuahua or something
3826,chrisnodima,"RT @64sunsets: Ma'am, I'll take your creamiest of wheats."
3827,chrisnodima,@lynnsylouise @neurobound @codycr6 @JFEI_O @ImNotHimLolll I used to teach mentally disabled people
3828,chrisnodima,https://t.co/CerHoCZWHJ
3829,chrisnodima,RT @RisenChow: i wish someone could explain to me why Africa is so much better than the US right now when it comes to the classic menswear…
3830,chrisnodima,"@sfchronicle Weird, I didn't do shit and it didn't really affect me at all. Got it once, it was mild, went on with my life, never got it again."
3831,chrisnodima,@DarrenJBeattie https://t.co/Mbzjp2YVQ7
3832,chrisnodima,@twainclemens1 It's called https://t.co/RV2POFDEPe
3833,chrisnodima,"@WHIPPINSPORK Well, then he needs to lighten up, it's not like I'm giving kids leukemia over here"
3834,chrisnodima,@Herr_Wunderbarr @karababy4224 BYOG
3835,chrisnodima,"@karababy4224 @Herr_Wunderbarr Haha, I thought that was a sink, holy shit"
3836,chrisnodima,"@ForestColorado ""nobody likes me"" https://t.co/qglBQPQJ3Q"
3837,chrisnodima,"@karababy4224 @Herr_Wunderbarr Goth homes need a lot of work to get them useable, just like goth girls"
3838,chrisnodima,@lotek_luddite @archer_bullseye Mine too! https://t.co/EY7kXIhgSC
3839,chrisnodima,"@lotek_luddite @archer_bullseye Damn, that's a nice profit https://t.co/Ei2EAadHcF"
3840,chrisnodima,@lotek_luddite @archer_bullseye And it was WAY cheaper https://t.co/FpPxXgYopP
3841,chrisnodima,@SteveFosterLich Get a VA loan
3842,chrisnodima,@AmeriKen_Psycho The first thing I would do is build a moat
3843,chrisnodima,"@lotek_luddite @archer_bullseye It says only 34 days on Zillow, but it was for sale when we were looking for houses like 3-4 years ago"
3844,chrisnodima,@TheSocrateej https://t.co/644LvqTSUF
3845,chrisnodima,"@retrogr35664579 Nah, mine is way cheaper"
3846,chrisnodima,https://t.co/P76VEOlpno
3847,chrisnodima,Attn goths: this house near me is for sale https://t.co/SI1vjTN02K
3848,chrisnodima,"@lynnsylouise @neurobound @codycr6 @JFEI_O @ImNotHimLolll Exactly, they would die from myocarditis"
3849,chrisnodima,Unironically yes. https://t.co/ivtmqEuNg8
3850,chrisnodima,I swear to Christ autocorrect is actively fighting against me
3851,chrisnodima,"@Pdog119 @FoxNews Lmao, guess we can cross ""honest"" off too"
3852,chrisnodima,"God gave us two arms, one for heroin, the other two hold a cigarette"
3853,chrisnodima,@10th_element_ Ivermectin
3854,chrisnodima,"@PanarchyJay Er, obviously underestimate the latter"
3855,chrisnodima,@PanarchyJay I think they overestimate how much it is and how much shit costs.
3856,chrisnodima,@LafeLong @WHIPPINSPORK Same with Cheers
3857,chrisnodima,"@PanarchyJay ""What is 2+2 but you can't say 4."""
3858,chrisnodima,@FoxNews Head injury?
3859,chrisnodima,RT @AmeriKen_Psycho: I am a product of rapeseed
3860,chrisnodima,@WHIPPINSPORK None of this laser BS
3861,chrisnodima,@WHIPPINSPORK Bob ruled
3862,chrisnodima,"There is only one man whose advice I will listen to. I will give you a hint: he lived a long time ago, was a carpenter, and had a cool beard. Bless you Bob Vila"
3863,chrisnodima,"RT @CaseyBHead: They may take our lives, but they will never take our memes."
3864,chrisnodima,@nytimes We need common sense knife laws!
3865,chrisnodima,@kathygriffin https://t.co/woFMflYMvV
3866,chrisnodima,RT @RyanLawrence_2: Here's a YouTube video of a dude eating a box of shrimp that has more views than every episode of every libertarian pod…
3867,chrisnodima,"@TwitterSafety I will RT/share anything that you deem misinformation, whether I believe it or not."
3868,chrisnodima,@SenWarren People should just pretend to be native Americans so they don't have to pay so much
3869,chrisnodima,"@sworleyBOS @kenolin1 Haha, dude is definitely not actually from Boston, too much of a puss https://t.co/6uA4t4GwlS"
3870,chrisnodima,@LvivNightingal3 @Twitter @TwitterSupport Just because the vaxes are dangerous and ineffective doesn't mean they are a genocide
3871,chrisnodima,"@im7below @satsgains @GigiTheFurry @Imitation_Pone @YesToHobnobs @calrepliberty @KaiusFlavius @noncombatantish It's not, it's just a dumb tweet"
3872,chrisnodima,@maddow Correct.
3873,chrisnodima,RT @leland_sandfort: Morning twitter. Have some sassafras. They’re an early convert to autumn. https://t.co/PEF2nSjfJk
3874,chrisnodima,@sworleyBOS @kenolin1 So glad I left that shithole
3875,chrisnodima,@ardobla77 @TheJaredian https://t.co/HrwfrYhrGq
3876,chrisnodima,RT @shbzz: https://t.co/dfc2oldVPY
3877,chrisnodima,Fuck twitter https://t.co/qmzXIS3ODA
3878,chrisnodima,@HardyBo86689861 @helenckh @NBCNews Swallowed? Holy shit lmao
3879,chrisnodima,@swilleyisback https://t.co/btvAqp6uKI
3880,chrisnodima,"If we bring back JNCOS, we will be able to conceal carry underfolders"
3881,chrisnodima,"@JoseFreeman77 Yeah, you have to take a gay CCW class to buy one here, even though my DD214 says I got expert. I have an underfolder, close enough."
3882,chrisnodima,"@JoseFreeman77 I dunno, I don't like guns near my dick or butthole. I don't own a pistol anyways."
3883,chrisnodima,@JoseFreeman77 I would totally rock a shoulder holster
3884,chrisnodima,"@JoseFreeman77 Oh, a shoulder *holster.*"
3885,chrisnodima,"@JoseFreeman77 Pretty sure I'm all good, since I don't know what that is"
3886,chrisnodima,@KyleDAnderson I think most people hate it because of the writing
3887,chrisnodima,"@JDCocchiarella Yeah, fascists never want to hear that they're fascists."
3888,chrisnodima,"@LucidUnity0 @rangermonk1 Ah, ok, right on. I'm in Transylvania county."
3889,chrisnodima,@LucidUnity0 @rangermonk1 I didn't even know you lived here.
3890,chrisnodima,@LucidUnity0 @rangermonk1 Yup! I don't really mind except the mildew
3891,chrisnodima,"@Howlingmutant0 @seattlehandicap @Spinachbrah Yeah, but he shit his pants *for democracy*"
3892,chrisnodima,@rangermonk1 Been torrential rain for like 4 days here.
3893,chrisnodima,"@sonoman888 They live in the trees around here, and are deafening at night"
3894,chrisnodima,Katydid https://t.co/6TBq0c2urA
3895,chrisnodima,"RT @OzzieWestMI: How much of America's Derangement today is a direct result of the taboo now placed on smoking tobacco?

I think there are…"
3896,chrisnodima,@johncarlosbaez @AncoreAggarwal Wolfram alpha is even better
3897,chrisnodima,"@Ace_Archist Replace Video Games with ""chess"" or ""novels"" and it could be the 15th century"
3898,chrisnodima,@smallcrimez I love greem too
3899,chrisnodima,@jillneimark @Saikmedi It was so obvious that frontal lobotomies cured mental illness that the inventor of the procedure was awarded the Nobel prize for medicine.
3900,chrisnodima,Crows are nature's shitposters https://t.co/x1VjjnTLrM
3901,chrisnodima,"@LifeandliesSyra People will do anything for those who encourage their dreams, justify their failures, allay their fears, confirm their suspicions, and help them throw rocks at their enemies."
3902,chrisnodima,@jasmith_yorku Get more!!!
3903,chrisnodima,@LifeandliesSyra Yup.
3904,chrisnodima,"@LifeandliesSyra Yeah, Republicans are so enthralled with order they are willing to give up their ""small government"" ""principle."""
3905,chrisnodima,RT @_JonnyHotcakes: good morning https://t.co/mSTmB1O4ID
3906,chrisnodima,"RT @Lowkey0nline: Obama deported a record breaking 3 million people. He dropped 26,171 bombs in 2016 alone. He ordered ten times more drone…"
3907,chrisnodima,@CallMeK1123 Especially on this corner of twitter.
3908,chrisnodima,Who could have predicted decades of strengthening the police state by Republicans in the name of the drug war would backfire https://t.co/KLw6aCL4Gw
3909,chrisnodima,@DanziggyMarley Did we learn nothing from @hamcarless
3910,chrisnodima,@ardobla77 No salt https://t.co/SUyrJz8gan
3911,chrisnodima,"Working on a script for a movie called Marquis Mark, where Mark Wahlberg is transported to 15th century France and through a series of misunderstandings is thrust into la noblesse Française and hijinks ensue"
3912,chrisnodima,@mikethemofo Who else could?
3913,chrisnodima,You would think it would be really difficult to get a cultural pro-solipsism movement to build momentum
3914,chrisnodima,@Katie_likes_it He should have kicked it loose
3915,chrisnodima,"""Just assrape for me, tyvm"" https://t.co/uVUVIfroNT"
3916,chrisnodima,RT @Struckneptune: Normalise hating Harry Potter not because of J.K Rowling but because its bad
3917,chrisnodima,Probably the worst part about breaking your leg is you can't give yourself footjobs. Same as when your legs are healthy.
3918,chrisnodima,Bongwater and Vicks https://t.co/iFjUPZDbEQ
3919,chrisnodima,RT @TotsMcGeeee: As a man why are you drinking water
3920,chrisnodima,RT @_JonnyHotcakes: 🤔 https://t.co/vPitwiV8I7
3921,chrisnodima,@NoProfi23496002 @michaelmalice https://t.co/QkzmMnr9PJ
3922,chrisnodima,RT @_JonnyHotcakes: https://t.co/qQ23cUpb2r
3923,chrisnodima,@MICHIGOON_ Some dipshit told me it started this week and explains a lot about why I can't find shit
3924,chrisnodima,@RobbieJ377 I gave up. Just not gonna watch football anymore
3925,chrisnodima,@LawlessRyGuy Not a single NFL game on the first three sites. Fuck the nfl
3926,chrisnodima,"@Michell74996286 @SystemsDvm @FUTURE4Ev3r @POTUS Not a Republican. Fuck trump, Biden, and you"
3927,chrisnodima,@thehill @CAgovernor No one sane cares.
3928,chrisnodima,@Ted_Howze @3YearLetterman Kinda slow on the uptake fred
3929,chrisnodima,"@SystemsDvm @FUTURE4Ev3r @POTUS That's almost funny, just sad because the poor guy probably struggles lifting a pen"
3930,chrisnodima,"RT @AmeriKen_Psycho: A PSA to all CEOs, Bankers, Brokers, and all others in the financial system that are starting to see the signs, and ar…"
3931,chrisnodima,@PilgrimOnHisWay https://t.co/zHJMVtEjHQ
3932,chrisnodima,"@Ewingwr @LPMisesCaucus @DoniTheDon_ The drug war is the cause of fentanyl, not the solution."
3933,chrisnodima,@news6wkmg Trooper Steve can eat my balls
3934,chrisnodima,"@ChrisRexTO @DaleStarkA10 Holy shit, I missed the ""near."" What a piece of garbage."
3935,chrisnodima,"@JackPosobiec What a bunch of idiots. The drug war is over. Drugs won, Americans lost rights."
3936,chrisnodima,"@drsuffy @cailleach_feasa @DanziggyMarley Sorry to hear, cardiomegaly is no joke"
3937,chrisnodima,"RT @is_tyranny: If you don’t hold Trump in the same contempt as Democrats over the Covid authoritarianism, you’re a hypocrite.  Trump is to…"
3938,chrisnodima,"Ever stop and think about how amazing technology is? It feels like just yesterday that Tupac attended the Grammys via hologram, and now we have a full time hologram as both the president and the moon"
3939,chrisnodima,"@333crows Should have used ""Joe"" instead of Joe."
3940,chrisnodima,"Let's just all write in Hunter, fuck it"
